id:ID(Comment)|creationDate:LONG|locationIP:STRING|browserUsed:STRING|content:STRING|length:INT
206158732698|20100819204756023|27.109.16.223|Internet Explorer|duh|3
206158732699|20100819050610542|61.246.227.11|Firefox|no|2
206158732700|20100819174944183|61.246.227.11|Firefox|LOL|3
206158732701|20100820072222883|27.100.15.152|Internet Explorer|About Another One Bites the Dust, Queen's best selling singleAbout My All, y. My|80
206158732702|20100821015231098|1.39.248.184|Internet Explorer|great|5
206158732703|20100820073619145|196.1.98.252|Firefox|About John McEnroe, Open), nine Grand SlamAbout Billy Joel, ly Joel (born May 9, 1About Another One Bites the|109
962072976801|20120512231809034|190.103.63.210|Internet Explorer|fine|4
962072976802|20120513115229248|27.109.16.223|Internet Explorer|cool|4
962072976803|20120513012352399|59.161.130.35|Internet Explorer|About Hassan II of Morocco, , 1929 – July 23, 199About I Saw Her Standing There,|80
962072976804|20120513012425354|42.110.177.94|Internet Explorer|I see|5
962072976805|20120513093444824|49.205.88.251|Firefox|no|2
962072976806|20120513094432928|27.116.50.27|Chrome|About Charles, Prince of Wales, ment, such as climate change. He has beeAbout |78
962072976807|20120513043507877|27.100.15.152|Internet Explorer|maybe|5
962072976808|20120513113415501|41.222.21.97|Firefox|LOL|3
962072976809|20120513140634114|61.17.72.85|Firefox|yes|3
962072976810|20120513112704136|1.186.69.247|Safari|About Hassan II of Morocco, t son of MohammedAbout Al Pacino, e 1971 drama The Abo|82
962072976811|20120513065414990|59.161.130.35|Internet Explorer|About Robert Schumann, chumann's published comAbout Hassan II of Morocco, s death in 1999.|90
962072976812|20120513200517475|61.11.47.20|Safari|great|5
962072976813|20120513094550138|61.11.47.20|Safari|maybe|5
962072976814|20120513122746301|27.109.16.223|Internet Explorer|About Hassan II of Morocco, M King Hassan IIAbout Al Pacino, inations, one ofAbout Marilyn Manson,  much success: fAbout Willia|127
962072976815|20120513155929413|103.1.103.91|Opera|About Hassan II of Morocco, co (1909–1961) About George W. Bush, h for a d|74
962072976816|20120513172939030|27.123.96.50|Firefox|thanks|6
962072976817|20120514113535496|27.116.50.27|Chrome|About Al Pacino, man won himAbout Marilyn Manson, attention sAbout David Letterman, |84
962072976818|20120513164901179|42.110.177.94|Internet Explorer|no|2
137439255988|20100527154729137|61.247.235.24|Firefox|About Francis Bacon,  by contracting pneumonAbout Paula Abdul,  in the late-1980s and Abou|90
137439255989|20100527153139850|61.247.235.24|Firefox|About Judy Garland, she was unattractive and manipulated hAbout British Ant|75
137439255990|20100527212042480|27.100.15.152|Internet Explorer|yes|3
137439255991|20100527195426256|27.123.96.50|Firefox|About Louie Louie, own version. The Kingsmen's edAbout Plácido Domingo,  his versatile a|88
137439255992|20100527172156403|27.100.15.152|Internet Explorer|no|2
137439255993|20100527213055269|61.247.235.24|Firefox|About Monty Python, ns themes of religioAbout Louie Louie, maican sailor return|79
137439255994|20100527153645682|27.123.96.50|Firefox|duh|3
137439255995|20100528110827413|41.76.138.106|Firefox|roflol|6
137439255996|20100528082838516|27.123.96.50|Firefox|About Francis Bacon, scientific inquiryAbout Paula Abdul, n September 21, 20About Andre |88
137439255997|20100527213108930|61.247.235.24|Firefox|About Robert A. Heinlein, e, explored varioAbout Monty Python, ecades. The film Ab|82
137439255998|20100527220712872|61.247.235.24|Firefox|great|5
137439255999|20100527152257292|27.100.15.152|Internet Explorer|About Dr. Dre,  named Dr. Dre among the hiAbout Paula Abdul, s of the 21st cen|78
137439256000|20100528124740230|27.123.96.50|Firefox|right|5
137439256001|20100527203149761|213.35.146.146|Firefox|great|5
137439256002|20100528064404597|61.246.227.11|Firefox|great|5
137439256003|20100528035155390|27.123.96.50|Firefox|About Paula Abdul, r Outstanding Choreography.About Henry David Thoreau, dness|78
137439256004|20100527155541807|27.100.15.152|Internet Explorer|cool|4
137439256005|20100527195436951|61.246.227.11|Firefox|thx|3
137439256006|20100528025146316|61.247.235.24|Firefox|yes|3
137439256007|20100527222945615|61.246.227.11|Firefox|About Dr. Dre, nd DJ Yella which popularAbout Tim Burton, Edward Scissorha|74
962072976841|20120509110556620|27.100.15.152|Internet Explorer|About Robert F. Kennedy, s Island, which are About England, and southern par|76
893353500106|20120508142805287|1.23.147.112|Firefox|right|5
962072976843|20120509174339528|27.109.16.223|Internet Explorer|About Robert F. Kennedy, mply the Triboro theAbout Dominican Republic,  estim|77
962072976844|20120510103043783|84.94.35.112|Firefox|right|5
962072976845|20120510025956570|61.14.171.216|Firefox|thanks|6
893353500110|20120508171508959|27.123.96.50|Firefox|About Lil Wayne, es the songs 6 Foot 7About Robert F. Kennedy,  Authority (New York|83
962072976847|20120509185010317|94.138.233.105|Internet Explorer|ok|2
893353500112|20120508173202887|196.1.98.252|Firefox|great|5
962072976849|20120510045848741|46.35.80.88|Internet Explorer|maybe|5
893353500114|20120508171530261|27.109.16.223|Internet Explorer|About Robert F. Kennedy,  Triboro the spans werAbout I Am the Walrus, written by John L|87
962072976851|20120509204548509|196.1.98.252|Firefox|About Nicolaus Copernicus,  governor, diplomat and econoAbout Robert F. Kennedy, nd th|86
962072976852|20120510142020690|1.23.147.112|Firefox|ok|2
962072976853|20120509210453217|1.39.248.184|Internet Explorer|duh|3
962072976854|20120510073326537|41.222.21.97|Firefox|fine|4
962072976855|20120509145754212|61.17.72.85|Firefox|duh|3
755914546649|20111220031742537|61.17.75.169|Internet Explorer|great|5
755914546650|20111220212916421|1.23.147.112|Firefox|roflol|6
755914546651|20111219224326348|27.109.16.223|Internet Explorer|no way!|7
755914546652|20111219224221784|27.123.96.50|Firefox|LOL|3
755914546653|20111220185929481|27.100.15.152|Internet Explorer|yes|3
755914546654|20111219224214048|61.17.75.169|Internet Explorer|right|5
755914546655|20111219233506872|204.231.224.44|Safari|About George I of Great Britain,  until his death, About Roger Ebert,  unable to speak. About John Ste|102
755914546656|20111220020657477|41.222.21.97|Firefox|About Roger Ebert, lled RogerAbout Robert F. Kennedy, e Bronx viAbout Brad Pitt, , Pitt|87
206158732770|20100819161257634|1.39.248.184|Internet Explorer|fine|4
206158732771|20100820083706060|61.246.227.11|Firefox|About Garry Kasparov, most continuousAbout Horatio Nelson, 1st Viscount Nelson,  her|84
206158732772|20100820130704105|1.39.248.184|Internet Explorer|About Eminem, 00. Stan was thAbout Bulgaria, r Ottoman rule About The Pink Panther The|86
206158732773|20100820083716278|27.123.96.50|Firefox|good|4
206158732774|20100820172207679|61.247.235.24|Firefox|no|2
206158732775|20100819195541107|196.1.98.252|Firefox|thx|3
206158732776|20100819184717162|27.123.96.50|Firefox|no|2
206158732777|20100819163415082|197.220.2.252|Firefox|cool|4
206158732778|20100820141432866|27.109.16.223|Internet Explorer|right|5
206158732779|20100821033231863|1.39.248.184|Internet Explorer|fine|4
206158732780|20100819162239569|61.247.235.24|Firefox|ok|2
206158732781|20100820211803386|27.100.15.152|Internet Explorer|About Garry Kasparov, 000. He was the fAbout Richard II of England, 377 until he was About Horatio Nelson, 1st Viscount Nelson, f Cope|134
206158732782|20100821011740827|27.123.96.50|Firefox|About Garry Kasparov, , writer, pAbout Horatio Nelson, 1st Viscount Nelson,  his at|83
206158732783|20100820092058229|27.123.96.50|Firefox|cool|4
206158732784|20100821161024182|27.100.15.152|Internet Explorer|cool|4
962072976882|20120603105714189|61.95.243.234|Internet Explorer|ok|2
962072976883|20120603144512627|61.11.47.20|Safari|About Manuel Noriega, er 2007; pending the oAbout Waylon Jennings, Holly, Richardson a|86
962072976884|20120604121755222|24.244.122.247|Firefox|good|4
962072976885|20120604082847305|41.222.21.97|Firefox|no|2
962072976886|20120604002731784|27.116.50.27|Chrome|About Manuel Noriega,  was granted its extraAbout Waylon Jennings, olter, the first pla|87
962072976887|20120603150737664|1.39.248.184|Internet Explorer|great|5
962072976888|20120603144628724|49.205.88.251|Firefox|About Manuel Noriega, . He arrived in PanamAbout Morrissey, om the last twenty ye|81
962072976889|20120603144749663|27.123.96.50|Firefox|great|5
962072976890|20120604081225910|1.186.69.247|Safari|great|5
962072976891|20120604073354736|202.131.255.94|Internet Explorer|ok|2
962072976892|20120603100509316|91.198.183.25|Firefox|ok|2
962072976893|20120604002937730|49.206.129.69|Firefox|About Manuel Noriega, nted on SepteAbout Waylon Jennings, s crashed, onAbout |77
962072976894|20120604141137219|1.39.248.184|Internet Explorer|no|2
962072976895|20120603152524609|103.1.103.91|Opera|thx|3
962072976896|20120603095324408|49.205.88.251|Firefox|About Hector Berlioz, ique and Grande mesAbout James Stewart, Over the cou|74
274878209538|20101028141812951|204.79.160.6|Internet Explorer|no way!|7
274878209539|20101028105517324|49.0.90.116|Firefox|I see|5
274878209540|20101028171809121|49.0.90.116|Firefox|About Organisation of African Unity, anded on July 9, 2002 by its last chairperson, Sout|88
893353500166|20120326213102194|41.153.161.111|Internet Explorer|right|5
893353500167|20120327074902693|49.127.199.245|Internet Explorer|right|5
893353500168|20120327112544743|61.9.58.51|Firefox|About Emilio Aguinaldo,  y Famy (March 22, 1869 – February 6, 1964) was a Filipino generAbout Percy Bysshe Shelley,  important|126
893353500169|20120327114528334|46.19.125.92|Firefox|no|2
893353500170|20120327151943715|27.105.50.3|Firefox|good|4
893353500171|20120327213455289|213.55.116.113|Firefox|I see|5
893353500172|20120328091608360|202.154.231.90|Chrome|cool|4
893353500173|20120327023432304|14.137.26.183|Chrome|no way!|7
893353500174|20120327154701125|42.190.7.50|Firefox|About Percy Bysshe Shelley, dwin. Shelley never lived to see the extent About Exile on|86
893353500175|20120327115246654|119.252.235.38|Chrome|yes|3
893353500176|20120328045413933|1.10.3.248|Firefox|About Cole Porter, dway composers, Porter wrote both the lyrics and the music for his s|87
893353500177|20120327154759057|41.222.21.97|Firefox|About René Descartes,  so far as to assert that he will write oAbout Percy Byssh|80
893353500178|20120327003356242|213.55.116.113|Firefox|About Ruhollah Khomeini, port of the hostage takers during the Iran About Emilio Agu|84
893353500179|20120327114933787|27.111.77.76|Chrome|no|2
893353500180|20120327194837177|119.252.235.38|Chrome|About Percy Bysshe Shelley, s. He was admired by Karl MarxAbout Miami Vice Theme,  to th|88
755914546710|20111111093756265|27.110.117.214|Firefox|no way!|7
755914546711|20111111095054236|1.189.154.110|Firefox|maybe|5
412317163033|20110129182931647|27.0.1.207|Chrome|About Emilio Aguinaldo,  War of Philippine Independence that resisAbout Dominion o|82
412317163034|20110129190150389|49.206.129.69|Firefox|LOL|3
412317163035|20110129182539363|204.79.160.6|Internet Explorer|great|5
412317163036|20110130014333047|1.1.3.8|Firefox|maybe|5
412317163037|20110130142123287|27.110.117.214|Firefox|About Why Does It Always Rain on Me?, tten by frontman Fran Healy. When Travi|77
412317163038|20110130005925766|14.3.107.43|Internet Explorer|great|5
412317163039|20110130033711237|14.3.107.43|Internet Explorer|cool|4
412317163040|20110129183313102|49.0.90.116|Firefox|no way!|7
412317163041|20110130045508415|14.128.17.217|Firefox|About Emilio Aguinaldo, , politician, and independence leader.About Oprah |74
412317163042|20110129212606074|27.110.117.214|Firefox|no way!|7
412317163043|20110129230010975|27.105.50.3|Firefox|great|5
412317163044|20110129190029328|27.0.1.207|Chrome|I see|5
412317163045|20110130004026510|27.0.1.207|Chrome|yes|3
412317163046|20110130193355661|103.1.236.64|Firefox|About This Charming Man, he track at number one on their 2008 50 Greatest UK In|79
412317163047|20110130194047002|14.128.17.217|Firefox|no|2
412317163048|20110130225500306|27.110.117.214|Firefox|yes|3
412317163049|20110130085347767|27.105.50.3|Firefox|About Duchy of Modena and Reggio,  with a break between 1796 and 1814. It was ruled|83
412317163050|20110131032051393|49.0.90.116|Firefox|right|5
412317163051|20110129181656177|49.128.4.141|Firefox|About Emilio Aguinaldo, al, politician, and independence leader. He About Solomon Islan|87
412317163052|20110129194652691|103.1.236.64|Firefox|yes|3
893353500206|20120428183151491|103.1.236.64|Firefox|About Emilio Aguinaldo,  of Philippine Independence that resisted AAbout Ludacris, Pe|85
893353500207|20120428211647998|41.78.32.121|Chrome|About Ludacris, t influential Dirty South artists to achievAbout Policy of Truth, y |84
893353500208|20120428214208252|14.3.107.43|Internet Explorer|no|2
893353500209|20120428212148782|1.189.154.110|Firefox|duh|3
893353500210|20120428105417589|27.0.1.207|Chrome|thx|3
1030792453684|20120830124857158|46.19.125.92|Firefox|About Second Spanish Republic,  the end of the Spanish Civil War. The government in exile|89
1030792453685|20120831095228202|27.0.1.207|Chrome|good|4
618475593290|20110821035519704|27.105.50.3|Firefox|no way!|7
618475593291|20110821021111469|14.3.107.43|Internet Explorer|fine|4
618475593292|20110821020451261|202.154.231.90|Chrome|right|5
618475593293|20110821063903534|27.110.117.214|Firefox|no|2
618475593294|20110821045526174|41.153.161.111|Internet Explorer|maybe|5
618475593295|20110821141613341|14.128.17.217|Firefox|I see|5
618475593296|20110821134754707|202.154.231.90|Chrome|duh|3
618475593297|20110821035228700|27.105.50.3|Firefox|I see|5
618475593298|20110821042417457|41.153.161.111|Internet Explorer|no|2
618475593299|20110821121312086|27.110.117.214|Firefox|great|5
618475593300|20110822010418809|27.110.117.214|Firefox|About Emilio Aguinaldo, t President. He was also the youngest (at aAbout George Stra|84
618475593301|20110822015359467|103.1.236.64|Firefox|About Katharine Hepburn, Hepburn (May 12, 1907 – June 29, 2003) waAbout George St|81
618475593302|20110821013253844|202.154.231.90|Chrome|fine|4
618475593303|20110822013725401|27.111.77.76|Chrome|duh|3
618475593304|20110822221219552|27.105.50.3|Firefox|great|5
618475593305|20110822082242526|49.206.129.69|Internet Explorer|About African Union, rance would donate €5 million for the furtherance of Africa|80
481036639836|20110504202337541|31.210.162.101|Internet Explorer|good|4
481036639837|20110505013756416|49.0.90.116|Firefox|About Joseph Haydn,  his career as a court musician for the wAbout Emilio Aguina|80
481036639838|20110505141614964|31.131.29.4|Firefox|LOL|3
481036639839|20110504173830736|27.105.50.3|Firefox|maybe|5
481036639840|20110504225329749|31.25.117.224|Chrome|maybe|5
481036639841|20110505120914413|49.206.129.69|Firefox|maybe|5
481036639842|20110504200203585|41.153.161.111|Internet Explorer|About World in Union, all Board), the sport's governing body, in 1991 and it h|78
962072976996|20120610054846770|49.236.243.59|Chrome|About Isabella I of Castile, organized the governmental system, brought th|74
962072976997|20120610064745365|14.3.107.43|Internet Explorer|thx|3
962072976998|20120610072412939|49.127.199.245|Internet Explorer|About Fatimid Caliphate, ing the political, cultural, and religious centre |75
